t,c_hash,cc_versions_space_inserted,cc_todo_olap_executed,cc_todo_oltp_executed,cc_todo_removed,cc_update_chains_pgc_light,cc_update_chains_pgc_light_removed,cc_versions_space_inserted_opt,cc_update_chains_pgc_heavy,cc_update_chains_pgc_heavy_removed,dt_researchy_7,dt_researchy_4,cc_update_versions_removed,dt_append,dt_researchy_3,dt_researchy_2,dt_researchy_6,dt_scan_desc,dt_page_reads,dt_scan_callback,dt_page_writes,cc_update_versions_visited,dt_range_removed,dt_next_tuple_opt,dt_restarts_update_same_size,dt_split,dt_inner_page,dt_prev_tuple_opt,cc_update_versions_kept,cc_update_chains_hwm,dt_goto_page_exec,dt_prev_tuple,cc_read_versions_visited_not_found,dt_restarts_structural_change,key,dt_merge_fail,dt_empty_leaf,cc_update_chains_pgc_skipped,dt_append_opt,xmerge_partial_counter,dt_restarts_read,dt_goto_page_shared,dt_researchy_8,dt_researchy_5,cc_update_chains,dt_researchy_9,dt_find_parent_root,dt_name,dt_next_tuple,cc_read_chains_not_found,dt_researchy_0,contention_split_fail_counter,cc_fat_tuple_convert,cc_fat_tuple_triggered,cc_update_chains_pgc_workers_visited,dt_find_parent_slow,dt_merge_parent_fail,dt_merge_parent_succ,cc_update_versions_kept_max,dt_scan_asc,dt_find_parent,cc_read_versions_visited,cc_fat_tuple_decompose,cc_todo_moved_gy,cc_read_chains,contention_split_succ_counter,dt_merge_succ,cc_update_versions_skipped,cc_update_versions_recycled,xmerge_full_counter,cc_update_versions_created,dt_researchy_1,dt_find_parent_fast,cc_update_chains_pgc
87,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,138,7428,0,0,0,3676,0,0,0,6,157,117,0,0,0,0,38,0,0,0,0,136,_history_tree_3_updates,33,0,0,0,0,0,0,410,272,0,0,0,546,0,0,0,0,0,115,0,0,0,0,0,0,0
87,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,330,0,0,0,330,0,0,0,5,10,1,0,0,0,0,0,0,0,0,0,12,_history_tree_2_removes,59,0,0,0,0,0,0,14,12,0,0,0,26,0,0,0,0,0,2,0,0,0,0,0,0,0
87,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,133,7244,0,0,0,3603,0,0,0,4,161,127,0,0,0,0,19,0,0,0,0,135,_history_tree_2_updates,50,0,0,0,0,0,0,415,270,0,0,0,550,0,0,0,0,0,121,0,0,0,0,0,0,0
87,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,257,0,0,0,244,0,0,0,3,9,0,0,0,0,0,13,0,0,0,0,9,_history_tree_1_removes,32,0,0,0,0,0,0,11,9,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
87,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,71,4108,0,0,0,2012,0,0,0,2,110,70,0,0,0,0,42,0,0,0,0,88,_history_tree_1_updates,30,0,0,0,0,0,0,247,176,0,0,0,335,0,0,0,0,0,66,0,0,0,0,0,0,0
87,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,486,0,0,0,482,0,0,0,1,5,0,0,0,0,0,4,0,0,0,0,8,_history_tree_0_removes,59,0,0,0,0,0,0,12,8,0,0,0,20,0,0,0,0,0,3,0,0,0,0,0,0,0
87,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,168248,186241,0,0,0,0,0,0,0,2,0,125,7280,0,0,0,3624,0,0,0,0,155,111,0,0,0,0,16,0,0,0,0,132,_history_tree_0_updates,57,0,21354,0,0,0,0,389,264,0,0,0,521,0,0,0,0,0,109,0,0,0,0,15287,0,0
87,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,_customer_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268,0,0,0,0,0,0,0,14,0,0,0,0,0,0,634,0,0,0,0,0,customerwdl,0,0,0,0,0,0,0,44,0,0,0,634,44,634,0,0,634,0,0,0,0,0,0,0,0,0
87,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,_customerwdl_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,22,774,0,0,0,387,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,history,0,0,0,0,0,0,0,149,0,0,0,0,149,0,0,0,0,0,0,0,0,16,0,0,0,0
87,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,_history_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,6162824087970043652,427,720,0,720,0,0,423,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,469,0,17,7454,0,0,0,2598,0,2197,0,18,133,0,0,0,2,0,1128,0,0,0,0,0,neworder,2915,2197,0,0,0,0,0,172,0,0,0,873,172,3070,0,0,3070,0,7,0,0,6,0,0,0,0
87,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,_neworder_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,6162824087970043652,437,0,0,0,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,44,5528,0,0,0,1882,0,0,0,20,0,0,0,0,11,0,0,0,0,850,0,0,order,0,0,0,0,0,0,0,186,0,0,0,0,186,882,0,0,882,0,0,0,0,27,850,0,0,0
87,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,_order_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,49,2138,1,0,0,1037,1,0,0,22,0,0,0,0,37,0,32,0,0,0,0,0,order_wdc,0,0,0,0,0,0,0,135,0,0,0,0,135,32,0,0,32,0,0,0,0,32,0,0,0,0
87,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,_order_wdc_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,6162824087970043652,4241,0,0,0,0,0,4157,0,0,0,0,0,0,0,0,0,0,5,0,175,0,0,1098,0,581,56523,0,0,0,18711,0,0,0,24,0,0,0,0,196,0,130,0,0,8398,0,0,orderline,20194,0,0,0,0,0,0,2464,0,0,0,130,2465,20322,0,0,20322,0,0,0,0,357,8398,0,0,0
87,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,_orderline_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19462,0,0,0,0,0,0,0,26,0,0,0,0,5,0,0,0,0,0,0,0,item,0,0,0,0,0,0,0,57,0,0,0,0,57,9731,0,0,9731,0,0,0,0,2,0,0,0,0
87,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,_item_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,6162824087970043652,4926,0,0,0,0,0,4835,0,0,0,0,0,0,0,0,0,0,30,0,37,0,0,0,0,0,118410,0,0,0,9818,0,0,0,28,0,0,0,0,23,0,19,0,0,9776,0,0,stock,0,0,0,0,0,0,0,661,0,0,0,0,661,29652,0,0,29652,0,0,0,0,30,9776,0,0,0
88,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,_stock_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,6162824087970043652,909,0,0,0,0,0,858,0,0,0,0,0,0,0,0,0,0,14,0,45,0,0,0,0,0,11283,0,0,0,1766,0,0,0,12,0,0,0,0,22,0,0,0,0,1765,0,0,customer,0,0,0,0,0,0,0,416,0,0,0,0,416,1992,0,0,1992,0,0,0,0,8,1762,0,0,0
88,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,_district_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,6162824087970043652,1375,0,0,0,0,0,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4285,0,0,0,2779,0,0,0,10,0,0,0,0,0,0,51,0,0,2646,0,0,district,0,0,0,0,0,0,0,0,0,0,0,0,0,1455,0,0,1455,0,0,0,0,0,2646,0,0,0
88,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,_warehouse_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,6162824087970043652,720,0,0,0,0,0,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4407,0,0,0,1447,0,0,0,8,0,0,0,0,0,0,123,0,0,1337,0,0,warehouse,0,0,0,0,0,0,0,0,0,0,0,0,0,2835,0,0,2835,0,0,0,0,0,1337,0,0,0
88,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,487,0,0,0,486,0,0,0,7,10,1,0,0,0,0,1,0,0,0,0,13,_history_tree_3_removes,71,0,0,0,0,0,0,16,13,0,0,0,29,0,0,0,0,0,3,0,0,0,0,0,0,0
88,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,177,9754,0,0,0,4806,0,0,0,6,257,201,0,0,0,0,71,0,0,0,0,226,_history_tree_3_updates,61,0,0,0,0,0,0,629,452,0,0,0,855,0,0,0,0,0,195,0,0,0,0,0,0,0
88,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,387,0,0,0,373,0,0,0,5,11,0,0,0,0,0,14,0,0,0,0,12,_history_tree_2_removes,61,0,0,0,0,0,0,13,12,0,0,0,25,0,0,0,0,0,1,0,0,0,0,0,0,0
88,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,96,5578,0,0,0,2742,0,0,0,4,165,107,0,0,0,0,47,0,0,0,0,133,_history_tree_2_updates,58,0,0,0,0,0,0,362,266,0,0,0,495,0,0,0,0,0,101,0,0,0,0,0,0,0
88,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,622,0,0,0,613,0,0,0,3,7,1,0,0,0,0,9,0,0,0,0,13,_history_tree_1_removes,74,0,0,0,0,0,0,21,13,0,0,0,34,0,0,0,0,0,6,0,0,0,0,0,0,0
88,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,164,9428,0,0,0,4658,0,0,0,2,225,161,0,0,0,0,56,0,0,0,0,191,_history_tree_1_updates,77,0,0,0,0,0,0,548,382,0,0,0,739,0,0,0,0,0,157,0,0,0,0,0,0,0
88,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,840,0,0,0,833,0,0,0,1,7,2,0,0,0,0,7,0,0,0,0,15,_history_tree_0_removes,94,0,0,0,0,0,0,22,15,0,0,0,37,0,0,0,0,0,8,0,0,0,0,0,0,0
88,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,225263,252133,0,0,0,0,0,0,0,2,0,227,12870,0,0,0,6414,0,0,0,0,279,243,0,0,0,0,21,0,0,0,0,245,_history_tree_0_updates,92,0,31426,0,0,0,0,747,490,0,0,0,992,0,0,0,0,0,241,0,0,0,0,22324,0,0
88,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,_customer_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1698,0,0,0,0,0,0,0,14,0,0,0,0,1,0,849,0,0,0,0,0,customerwdl,0,0,0,0,0,0,0,30,0,0,0,849,30,849,0,0,849,0,0,0,0,1,0,0,0,0
88,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,_customerwdl_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,31,1090,0,0,0,545,0,0,0,16,0,0,0,0,5,0,0,0,0,0,0,0,history,0,0,0,0,0,0,0,103,0,0,0,0,103,0,0,0,0,0,0,0,0,7,0,0,0,0
88,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,_history_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,6162824087970043652,625,1360,0,1360,0,0,615,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,667,0,34,11348,0,0,0,4029,0,4103,0,18,169,0,0,0,8,0,1645,0,0,0,0,0,neworder,5109,4103,0,0,0,0,0,261,0,0,0,1271,261,5374,0,0,5374,0,20,0,0,17,0,0,0,0
88,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,_neworder_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,6162824087970043652,634,0,0,0,0,0,606,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,58,7892,0,0,0,2662,0,0,0,20,0,0,0,0,17,0,0,0,0,1240,0,0,order,0,0,0,0,0,0,0,194,0,0,0,0,194,1284,0,0,1284,0,0,0,0,31,1240,0,0,0
88,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,_order_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,1,0,0,0,0,57,2930,0,0,0,1421,0,0,0,22,0,0,0,0,48,0,44,0,0,0,0,0,order_wdc,0,0,0,0,0,0,0,164,0,0,0,0,164,44,0,0,44,0,0,0,0,40,0,0,0,0
88,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,_order_wdc_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,6162824087970043652,6336,0,0,0,0,0,6225,0,0,0,0,0,0,0,0,0,0,7,0,244,0,0,1330,0,806,81234,0,0,0,26916,0,1,0,24,0,0,0,0,214,0,162,0,0,12561,0,0,orderline,24174,1,0,0,0,0,0,2691,0,0,0,162,2695,24331,0,0,24331,0,0,0,0,376,12561,0,0,0
88,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,_orderline_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,27100,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,item,0,0,0,0,0,0,0,74,0,0,0,0,74,13550,0,0,13550,0,0,0,0,5,0,0,0,0
88,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,_item_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,6162824087970043652,6836,0,0,0,0,0,6742,0,0,0,0,0,0,0,0,0,0,37,0,38,0,0,0,0,0,152796,0,0,0,13612,0,0,0,28,0,0,0,0,23,0,21,0,0,13563,0,0,stock,0,0,0,0,0,0,0,715,0,0,0,0,715,37277,0,0,37277,0,0,0,0,32,13563,0,0,0
89,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,_stock_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,6162824087970043652,324,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,12,0,37,0,0,0,0,0,4617,0,0,0,644,0,0,0,12,0,0,0,0,16,0,1,0,0,642,0,0,customer,0,0,0,0,0,0,0,424,0,0,0,0,424,894,0,0,894,0,0,0,0,5,642,0,0,0
89,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,_district_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,6162824087970043652,590,0,0,0,0,0,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1895,0,0,0,1231,0,0,0,10,0,0,0,0,0,0,22,0,0,1175,0,0,district,0,0,0,0,0,0,0,0,0,0,0,0,0,642,0,0,642,0,0,0,0,0,1175,0,0,0
89,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,_warehouse_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,6162824087970043652,313,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2057,0,0,0,661,0,0,0,8,0,0,0,0,0,0,113,0,0,583,0,0,warehouse,0,0,0,0,0,0,0,0,0,0,0,0,0,1283,0,0,1283,0,0,0,0,0,583,0,0,0
89,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,123,0,0,0,121,0,0,0,7,8,0,0,0,0,0,2,0,0,0,0,8,_history_tree_3_removes,34,0,0,0,0,0,0,8,8,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
89,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,54,3056,0,0,0,1462,0,0,0,6,90,54,0,0,0,0,66,0,0,0,0,70,_history_tree_3_updates,38,0,0,0,0,0,0,194,140,0,0,0,264,0,0,0,0,0,50,0,0,0,0,0,0,0
89,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,147,0,0,0,147,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,8,_history_tree_2_removes,29,0,0,0,0,0,0,8,8,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
89,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,51,2968,0,0,0,1418,0,0,0,4,97,63,0,0,0,0,66,0,0,0,0,78,_history_tree_2_updates,30,0,0,0,0,0,0,209,156,0,0,0,287,0,0,0,0,0,59,0,0,0,0,0,0,0
89,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,226,0,0,0,224,0,0,0,3,10,0,0,0,0,0,2,0,0,0,0,10,_history_tree_1_removes,46,0,0,0,0,0,0,10,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
89,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,65,3660,0,0,0,1821,0,0,0,2,125,81,0,0,0,0,8,0,0,0,0,101,_history_tree_1_updates,43,0,0,0,0,0,0,267,202,0,0,0,368,0,0,0,0,0,77,0,0,0,0,0,0,0
89,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,298,0,0,0,294,0,0,0,1,6,0,0,0,0,0,4,0,0,0,0,7,_history_tree_0_removes,58,0,0,0,0,0,0,8,7,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0
89,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,104199,115599,0,0,0,0,0,0,0,0,0,105,5734,0,0,0,2859,0,0,0,0,139,107,0,0,0,0,8,0,0,0,0,123,_history_tree_0_updates,53,0,11444,0,0,0,0,351,246,0,0,0,474,0,0,0,0,0,107,0,0,0,0,8921,0,0
89,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,_customer_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,750,0,0,0,0,0,0,0,14,0,0,0,0,4,0,375,0,0,0,0,0,customerwdl,0,0,0,0,0,0,0,44,0,0,0,375,44,375,0,0,375,0,0,0,0,2,0,0,0,0
89,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,_customerwdl_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,476,0,0,0,238,0,0,0,16,0,0,0,0,4,0,0,0,0,0,0,0,history,0,0,0,0,0,0,0,117,0,0,0,0,117,0,0,0,0,0,0,0,0,14,0,0,0,0
89,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,_history_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,6162824087970043652,209,420,0,420,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,10,4030,0,0,0,1471,0,575,0,18,35,0,0,0,5,0,544,0,0,0,0,0,neworder,921,575,0,0,0,0,0,75,0,0,0,426,75,1001,0,0,1001,0,5,0,0,9,0,0,0,0
89,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,_neworder_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,6162824087970043652,218,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,27,3004,0,0,0,1060,0,0,0,20,0,0,0,0,15,0,0,0,0,418,0,0,order,0,0,0,0,0,0,0,167,0,0,0,0,167,442,0,0,442,0,0,0,0,27,418,0,0,0
89,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,_order_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,37,1352,0,0,0,652,0,0,0,22,0,0,0,0,51,0,24,0,0,0,0,0,order_wdc,0,0,0,0,0,0,0,131,0,0,0,0,131,24,0,0,24,0,0,0,0,38,0,0,0,0
89,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,_order_wdc_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,6162824087970043652,2152,0,0,0,0,0,2096,0,0,0,0,0,0,0,0,0,0,8,0,255,0,0,663,0,371,32598,0,0,0,10783,0,14,0,24,0,0,0,0,206,0,83,0,0,4248,0,0,orderline,12081,14,0,0,0,0,0,2406,0,0,0,83,2409,12162,0,0,12162,0,0,0,0,360,4248,0,0,0
89,6162824087970043652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,_orderline_graveyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
