t,c_hash,r_mib,w_mib,submit_ms,rounds,free_pct,touches,iterate_children_pct,space_usage_gib,key,space_usage_kib,p2_pct,allocate_ops,unswizzled,evicted_mib,consumed_pages,poll_pct,p3_pct,find_parent_pct,async_mb_ws,pc1,p1_pct,pc2,pc3
0,8260867318455709529,0.0,0.0,0.0,2416921515,29.8,0,0.0,0.6,0,654716.0,0.0,163680,0,0.0,163680,0.0,0.0,0.0,0,0,100.0,0,0
1,8260867318455709529,0.0,0.0,0.0,120298834,22.3,0,0.0,0.7,0,724528.0,0.0,26994,0,0.0,181132,0.0,0.0,0.0,0,0,100.0,0,0
2,8260867318455709529,0.0,0.0,0.0,131537038,22.3,0,0.0,0.7,0,724528.0,0.0,0,0,0.0,181132,0.0,0.0,0.0,0,0,100.0,0,0
3,8260867318455709529,0.0,0.0,0.0,122079001,22.3,0,0.0,0.7,0,724528.0,0.0,0,0,0.0,181132,0.0,0.0,0.0,0,0,100.0,0,0
4,8260867318455709529,0.0,0.0,0.0,122243375,22.3,0,0.0,0.7,0,724528.0,0.0,0,0,0.0,181132,0.0,0.0,0.0,0,0,100.0,0,0
5,8260867318455709529,0.0,0.0,0.0,118204966,13.7,0,0.0,0.8,0,803944.0,0.0,23100,0,0.0,200986,0.0,0.0,0.0,0,0,100.0,0,0
6,8260867318455709529,0.0,0.0,0.0,119928642,14.1,0,0.0,0.8,0,801100.0,0.0,7559,0,0.0,200275,0.0,0.0,0.0,0,0,100.0,0,0
7,8260867318455709529,0.0,0.0,0.0,121979463,14.1,0,0.0,0.8,0,801100.0,0.0,0,0,0.0,200275,0.0,0.0,0.0,0,0,100.0,0,0
8,8260867318455709529,0.0,0.0,0.0,121993643,14.1,0,0.0,0.8,0,801100.0,0.0,0,0,0.0,200275,0.0,0.0,0.0,0,0,100.0,0,0
9,8260867318455709529,0.0,0.0,0.0,116785755,10.7,8017,3448890570522096.5,0.8,0,832516.0,0.0,18033,556,0.0,208131,0.0,0.0,24.4,0,9057,100.0,0,0
10,8260867318455709529,0.0,0.1,0.0,121528317,10.3,3640,23199984634196888.0,0.8,0,835948.0,0.0,4070,337,0.1,208987,0.0,0.0,11.2,0,4088,100.0,0,0
11,8260867318455709529,0.0,0.0,0.0,122495341,10.3,0,0.0,0.8,0,835948.0,0.0,0,0,0.0,208987,0.0,0.0,0.0,0,0,100.0,0,0
0,9746220439518514736,0.0,0.0,0.0,3367337319,8.5,2501,2155619447668131.5,0.8,0,852868.0,0.0,215559,114,0.0,213217,0.0,0.0,10.1,0,2723,100.0,0,0
1,9746220439518514736,0.0,0.2,0.0,79063924,6.7,18934,2994030332180747.0,0.8,0,869576.0,0.0,24540,1771,0.2,217394,0.0,0.0,14.0,0,20450,100.0,0,0
2,9746220439518514736,0.0,0.0,0.0,122839262,6.7,0,0.0,0.8,0,869576.0,0.0,0,0,0.0,217394,0.0,0.0,0.0,0,0,100.0,0,0
3,9746220439518514736,0.0,0.0,0.0,157234991,6.7,0,0.0,0.8,0,869576.0,0.0,0,0,0.0,217394,0.0,0.0,0.0,0,0,100.0,0,0
4,9746220439518514736,0.0,0.0,0.0,118367411,6.7,0,0.0,0.8,0,869576.0,0.0,0,0,0.0,217394,0.0,0.0,0.0,0,0,100.0,0,0
5,9746220439518514736,0.0,0.0,0.0,100809869,5.3,5307,13802341897121928.0,0.8,0,882608.0,0.0,18892,569,0.0,220652,0.0,0.0,9.1,0,5766,100.0,0,0
6,9746220439518514736,0.0,0.2,0.0,36454786,6.1,7068,10290733669721072.0,0.8,0,875960.0,0.0,4223,942,0.2,218990,0.0,0.0,16.4,0,7532,100.0,0,0
7,9746220439518514736,0.0,0.0,0.0,122121869,6.4,0,0.0,0.8,0,872572.0,0.0,2180,0,0.0,218143,0.0,0.0,0.0,0,0,100.0,0,0
8,9746220439518514736,0.0,0.0,0.0,122421112,6.4,0,0.0,0.8,0,872572.0,0.0,0,0,0.0,218143,0.0,0.0,0.0,0,0,100.0,0,0
9,9746220439518514736,0.0,0.0,0.0,122052099,6.4,0,0.0,0.8,0,872572.0,0.0,0,0,0.0,218143,0.0,0.0,0.0,0,0,100.0,0,0
10,9746220439518514736,0.0,0.0,0.0,183137309,6.4,0,0.0,0.8,0,872572.0,0.0,0,0,0.0,218143,0.0,0.0,0.0,0,0,100.0,0,0
11,9746220439518514736,0.0,0.0,0.0,122540484,6.4,0,0.0,0.8,0,872572.0,0.0,0,0,0.0,218143,0.0,0.0,0.0,0,0,100.0,0,0
0,9746220439518514736,0.0,0.0,0.0,3534301752,8.5,2493,2335197296017030.5,0.8,0,853060.0,0.0,215589,121,0.0,213265,0.0,0.0,7.7,0,2718,100.0,0,0
1,9746220439518514736,0.0,0.1,0.0,93585846,6.1,13730,10223297109084018.0,0.8,0,875568.0,0.0,25102,1102,0.1,218892,0.0,0.0,10.5,0,14724,100.0,0,0
2,9746220439518514736,0.0,0.0,0.0,122491790,6.1,0,0.0,0.8,0,875568.0,0.0,0,0,0.0,218892,0.0,0.0,0.0,0,0,100.0,0,0
3,9746220439518514736,0.0,0.0,0.0,122846080,6.1,0,0.0,0.8,0,875568.0,0.0,0,0,0.0,218892,0.0,0.0,0.0,0,0,100.0,0,0
4,9746220439518514736,0.0,0.0,0.0,122888715,6.1,0,0.0,0.8,0,875568.0,0.0,0,0,0.0,218892,0.0,0.0,0.0,0,0,100.0,0,0
5,9746220439518514736,0.0,0.3,0.0,94267787,5.0,14969,7487583310072094.0,0.8,0,885828.0,0.0,22597,1744,0.3,221458,0.0,0.0,10.0,0,15830,100.0,0,0
6,9746220439518514736,0.0,0.0,0.0,121425525,5.6,971,75551791437696064.0,0.8,0,880536.0,0.0,4466,134,0.0,220134,0.0,0.0,3.5,0,1036,100.0,0,0
7,9746220439518514736,0.0,0.0,0.0,122823824,5.6,0,0.0,0.8,0,880536.0,0.0,0,0,0.0,220134,0.0,0.0,0.0,0,0,100.0,0,0
8,9746220439518514736,0.0,0.0,0.0,144450854,5.6,0,0.0,0.8,0,880536.0,0.0,0,0,0.0,220134,0.0,0.0,0.0,0,0,100.0,0,0
9,9746220439518514736,0.0,0.0,0.0,122492073,5.6,0,0.0,0.8,0,880536.0,0.0,0,0,0.0,220134,0.0,0.0,0.0,0,0,100.0,0,0
0,8952077520398504792,0.0,0.0,0.0,3931503638,9.2,4233,1472390049568834.2,0.8,0,846560.0,0.0,215565,215,0.0,211640,0.0,0.0,6.1,0,4603,100.0,0,0
1,8952077520398504792,0.0,0.1,0.0,46905290,5.7,13955,11045142358871954.0,0.8,0,878796.0,0.0,24129,1251,0.1,219699,0.0,0.0,12.9,0,15084,100.0,0,0
2,8952077520398504792,0.0,0.0,0.0,115519153,5.2,0,0.0,0.8,0,884004.0,0.0,1302,0,0.0,221001,0.0,0.0,0.0,0,0,100.0,0,0
3,8952077520398504792,0.0,0.0,0.0,122614239,5.2,0,0.0,0.8,0,884004.0,0.0,0,0,0.0,221001,0.0,0.0,0.0,0,0,100.0,0,0
4,8952077520398504792,0.0,0.0,0.0,122623273,5.2,0,0.0,0.8,0,884004.0,0.0,0,0,0.0,221001,0.0,0.0,0.0,0,0,100.0,0,0
5,8952077520398504792,0.0,0.0,0.0,99027337,3.2,5005,20491523864223728.0,0.9,0,901912.0,0.0,18017,530,0.0,225478,0.0,0.0,10.7,0,5318,100.0,0,0
6,8952077520398504792,0.0,0.2,0.0,82063792,4.7,6308,11669046118898126.0,0.8,0,888404.0,0.0,7702,800,0.1,222101,0.0,0.0,15.8,0,6572,100.0,0,0
7,8952077520398504792,0.0,0.0,0.0,122656452,4.7,0,0.0,0.8,0,888404.0,0.0,0,0,0.0,222101,0.0,0.0,0.0,0,0,100.0,0,0
8,8952077520398504792,0.0,0.0,0.0,122592924,4.7,0,0.0,0.8,0,888404.0,0.0,0,0,0.0,222101,0.0,0.0,0.0,0,0,100.0,0,0
9,8952077520398504792,0.0,0.0,0.0,122659725,4.7,0,0.0,0.8,0,888404.0,0.0,0,0,0.0,222101,0.0,0.0,0.0,0,0,100.0,0,0
10,8952077520398504792,0.1,0.5,0.0,30609191,3.0,16739,6095240986780999.0,0.9,0,904860.0,0.0,20813,2576,0.4,226215,0.0,0.0,13.5,0,17544,100.0,0,0
11,8952077520398504792,0.0,0.3,0.0,87683280,3.7,5480,15637022871374344.0,0.9,0,898600.0,0.0,2530,1138,0.3,224650,0.0,0.0,8.9,0,5715,100.0,0,0
12,8952077520398504792,0.1,0.0,0.0,117904114,4.9,0,0.0,0.8,0,887324.0,0.0,2786,0,0.0,221831,0.0,0.0,0.0,0,0,100.0,0,0
13,8952077520398504792,0.0,0.0,0.0,121496727,4.9,0,0.0,0.8,0,887324.0,0.0,0,0,0.0,221831,0.0,0.0,0.0,0,0,100.0,0,0
14,8952077520398504792,0.0,0.0,0.0,131322712,4.9,0,0.0,0.8,0,887324.0,0.0,0,0,0.0,221831,0.0,0.0,0.0,0,0,100.0,0,0
15,8952077520398504792,0.0,0.0,0.0,122069771,4.9,0,0.0,0.8,0,887324.0,0.0,0,0,0.0,221831,0.0,0.0,0.0,0,0,100.0,0,0
16,8952077520398504792,0.0,0.0,0.0,122391246,4.9,0,0.0,0.8,0,887324.0,0.0,0,0,0.0,221831,0.0,0.0,0.0,0,0,100.0,0,0
17,8952077520398504792,0.1,0.0,0.0,44824756,3.2,1408,75861907950736736.0,0.9,0,903356.0,0.0,9096,257,0.0,225839,0.0,0.0,8.0,0,1496,100.0,0,0
18,8952077520398504792,0.1,0.4,0.0,750597,2.8,7633,8236401654105528.0,0.9,0,906600.0,0.0,8788,1569,0.4,226651,0.0,0.0,17.1,0,7998,100.0,0,0
19,8952077520398504792,0.1,0.4,0.0,46231637,4.1,5944,15185054991725968.0,0.9,0,895060.0,0.0,4732,1313,0.4,223765,0.0,0.0,15.0,0,6242,100.0,0,0
20,8952077520398504792,0.1,0.1,0.0,107986690,3.3,0,0.0,0.9,0,902624.0,0.0,3058,0,0.1,225656,0.0,0.0,0.0,0,0,100.0,0,0
21,8952077520398504792,0.0,0.0,0.0,121834983,3.2,0,0.0,0.9,0,903420.0,0.0,199,0,0.0,225855,0.0,0.0,0.0,0,0,100.0,0,0
22,8952077520398504792,0.0,0.0,0.0,122680528,3.2,0,0.0,0.9,0,903420.0,0.0,0,0,0.0,225855,0.0,0.0,0.0,0,0,100.0,0,0
23,8952077520398504792,0.0,0.0,0.0,122707560,3.2,0,0.0,0.9,0,903420.0,0.0,0,0,0.0,225855,0.0,0.0,0.0,0,0,100.0,0,0
24,8952077520398504792,0.0,0.0,0.0,122492217,3.2,0,0.0,0.9,0,903420.0,0.0,0,0,0.0,225855,0.0,0.0,0.0,0,0,100.0,0,0
25,8952077520398504792,0.2,0.7,0.0,16349861,1.8,11272,18406799935623632.0,0.9,0,917632.0,0.0,17871,2664,0.7,229408,0.0,0.0,15.8,0,11770,100.0,0,0
26,8952077520398504792,0.1,1.0,0.0,59074617,2.9,8587,4748665299698163.0,0.9,0,907932.0,0.0,3375,2420,1.0,226983,0.0,0.0,16.0,0,9041,100.0,0,0
27,8952077520398504792,0.0,0.0,0.0,122643366,2.9,0,0.0,0.9,0,907932.0,0.0,0,0,0.0,226983,0.0,0.0,0.0,0,0,100.0,0,0
28,8952077520398504792,0.2,0.1,0.0,116270051,2.8,914,55216272268307560.0,0.9,0,908564.0,0.0,4867,260,0.1,227141,0.0,0.0,2.7,0,974,100.0,0,0
29,8952077520398504792,0.0,0.0,0.0,122792553,2.8,0,0.0,0.9,0,908564.0,0.0,0,0,0.0,227141,0.0,0.0,0.0,0,0,100.0,0,0
30,8952077520398504792,0.0,0.0,0.0,122161709,2.8,0,0.0,0.9,0,908564.0,0.0,0,0,0.0,227141,0.0,0.0,0.0,0,0,100.0,0,0
31,8952077520398504792,0.0,0.0,0.0,122726717,2.8,0,0.0,0.9,0,908564.0,0.0,0,0,0.0,227141,0.0,0.0,0.0,0,0,100.0,0,0
32,8952077520398504792,0.0,0.0,0.0,122227970,2.8,0,0.0,0.9,0,908564.0,0.0,0,0,0.0,227141,0.0,0.0,0.0,0,0,100.0,0,0
33,8952077520398504792,0.0,0.1,0.0,84492957,2.9,1791,79512387731154064.0,0.9,0,908208.0,0.0,3622,476,0.1,227052,0.0,0.0,10.6,0,1891,100.0,0,0
34,8952077520398504792,0.2,1.0,0.0,6233203,1.8,9375,2823089052242028.5,0.9,0,919176.0,0.0,11118,2789,1.0,229794,0.0,0.0,17.7,0,9873,100.0,0,0
35,8952077520398504792,0.1,0.4,0.0,93,1.2,2854,51475625472277552.0,0.9,0,925028.0,0.0,3233,963,0.4,231257,0.0,0.0,19.1,0,2995,100.0,0,0
36,8952077520398504792,0.0,0.2,0.0,42,1.3,1561,109115522176159856.0,0.9,0,923736.0,0.0,660,524,0.2,230934,0.0,0.0,18.9,0,1627,100.0,0,0
37,8952077520398504792,0.2,0.7,0.0,5903966,2.6,4888,26587260209942716.0,0.9,0,912572.0,0.0,4994,1697,0.7,228143,0.0,0.0,16.3,0,5212,100.0,0,0
38,8952077520398504792,0.1,0.5,0.0,8362587,2.5,3119,57216449202685176.0,0.9,0,913668.0,0.0,2125,1126,0.5,228417,0.0,0.0,14.5,0,3313,100.0,0,0
39,8952077520398504792,0.0,0.3,0.0,78116568,2.7,1728,89816157811670640.0,0.9,0,911928.0,0.0,640,565,0.3,227982,0.0,0.0,9.3,0,1831,100.0,0,0
40,8952077520398504792,0.0,0.0,0.0,121715834,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
41,8952077520398504792,0.0,0.0,0.0,122592520,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
42,8952077520398504792,0.0,0.0,0.0,122535076,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
43,8952077520398504792,0.0,0.0,0.0,122685605,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
44,8952077520398504792,0.0,0.0,0.0,122305365,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
45,8952077520398504792,0.0,0.0,0.0,159931006,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
46,8952077520398504792,0.0,0.0,0.0,122156948,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
47,8952077520398504792,0.0,0.0,0.0,122627521,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
48,8952077520398504792,0.0,0.0,0.0,122536262,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
49,8952077520398504792,0.0,0.0,0.0,127121843,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
50,8952077520398504792,0.0,0.0,0.0,122622579,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
51,8952077520398504792,0.0,0.0,0.0,122658424,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
52,8952077520398504792,0.0,0.0,0.0,122159031,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
53,8952077520398504792,0.0,0.0,0.0,122655549,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
54,8952077520398504792,0.0,0.0,0.0,122607216,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
55,8952077520398504792,0.0,0.0,0.0,122471077,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
56,8952077520398504792,0.0,0.0,0.0,122691844,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
57,8952077520398504792,0.0,0.0,0.0,122685379,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
58,8952077520398504792,0.0,0.0,0.0,122265600,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
59,8952077520398504792,0.0,0.0,0.0,122639064,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
60,8952077520398504792,0.0,0.0,0.0,122509257,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
61,8952077520398504792,0.0,0.0,0.0,121571957,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
62,8952077520398504792,0.0,0.0,0.0,118251290,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
63,8952077520398504792,0.0,0.0,0.0,121023709,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
64,8952077520398504792,0.0,0.0,0.0,121444697,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
65,8952077520398504792,0.0,0.0,0.0,122414701,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
66,8952077520398504792,0.0,0.0,0.0,122643194,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
67,8952077520398504792,0.0,0.0,0.0,122650412,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
68,8952077520398504792,0.0,0.0,0.0,122449398,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
69,8952077520398504792,0.0,0.0,0.0,122707094,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
70,8952077520398504792,0.0,0.0,0.0,122565269,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
71,8952077520398504792,0.0,0.0,0.0,122565594,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
72,8952077520398504792,0.0,0.0,0.0,122517015,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
73,8952077520398504792,0.0,0.0,0.0,122607864,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
74,8952077520398504792,0.0,0.0,0.0,122825337,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
75,8952077520398504792,0.0,0.0,0.0,122713666,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
76,8952077520398504792,0.0,0.0,0.0,122751840,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
77,8952077520398504792,0.0,0.0,0.0,122899881,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
78,8952077520398504792,0.0,0.0,0.0,122662981,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
79,8952077520398504792,0.0,0.0,0.0,122530387,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
80,8952077520398504792,0.0,0.0,0.0,122586184,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
81,8952077520398504792,0.0,0.0,0.0,122698801,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
82,8952077520398504792,0.0,0.0,0.0,122704175,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
83,8952077520398504792,0.0,0.0,0.0,122819193,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
84,8952077520398504792,0.0,0.0,0.0,122671715,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
85,8952077520398504792,0.0,0.0,0.0,122379683,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
86,8952077520398504792,0.0,0.0,0.0,122747209,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
87,8952077520398504792,0.0,0.0,0.0,122677268,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
88,8952077520398504792,0.0,0.0,0.0,122700177,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
89,8952077520398504792,0.0,0.0,0.0,122488872,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
90,8952077520398504792,0.0,0.0,0.0,122604700,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
91,8952077520398504792,0.0,0.0,0.0,122503685,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
92,8952077520398504792,0.0,0.0,0.0,122531293,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
93,8952077520398504792,0.0,0.0,0.0,122634803,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
94,8952077520398504792,0.0,0.0,0.0,122592851,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
95,8952077520398504792,0.0,0.0,0.0,122779367,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
96,8952077520398504792,0.0,0.0,0.0,122548425,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
97,8952077520398504792,0.0,0.0,0.0,122445765,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
98,8952077520398504792,0.0,0.0,0.0,122818671,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
99,8952077520398504792,0.0,0.0,0.0,122399462,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
100,8952077520398504792,0.0,0.0,0.0,122103271,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
101,8952077520398504792,0.0,0.0,0.0,122785775,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
102,8952077520398504792,0.0,0.0,0.0,122668105,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
103,8952077520398504792,0.0,0.0,0.0,122791530,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
104,8952077520398504792,0.0,0.0,0.0,122229375,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
105,8952077520398504792,0.0,0.0,0.0,122652598,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
106,8952077520398504792,0.0,0.0,0.0,122754100,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
107,8952077520398504792,0.0,0.0,0.0,122779020,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
108,8952077520398504792,0.0,0.0,0.0,122944354,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
109,8952077520398504792,0.0,0.0,0.0,122626029,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
110,8952077520398504792,0.0,0.0,0.0,122559164,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
111,8952077520398504792,0.0,0.0,0.0,122713977,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
112,8952077520398504792,0.0,0.0,0.0,122649564,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
113,8952077520398504792,0.0,0.0,0.0,122659754,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
114,8952077520398504792,0.0,0.0,0.0,122651920,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
115,8952077520398504792,0.0,0.0,0.0,122668477,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
116,8952077520398504792,0.0,0.0,0.0,122094504,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
117,8952077520398504792,0.0,0.0,0.0,122651412,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
118,8952077520398504792,0.0,0.0,0.0,122673192,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
119,8952077520398504792,0.0,0.0,0.0,122756498,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
120,8952077520398504792,0.0,0.0,0.0,122624170,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
121,8952077520398504792,0.0,0.0,0.0,122718227,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
122,8952077520398504792,0.0,0.0,0.0,122586987,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
123,8952077520398504792,0.0,0.0,0.0,122795765,2.7,0,0.0,0.9,0,911928.0,0.0,0,0,0.0,227982,0.0,0.0,0.0,0,0,100.0,0,0
